id,smarts,ni_ids
407,[#8:1]=[#6:2]-[#6:3]1-[#6:4]=[#6:5]-[#6:6]:[#6:7]-[#8:8]-1>>[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:1]=[#8:8],['rule1193']
408,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9].[#8:10]>>([#6:1].[#8:2]).[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:10]=[#8:9],['rule0149']
409,([#7:1].[#7:2]-[#6:3]=[#8:4])>>[#7:1]-[#6:3]=[#7+:2].[#8:4],['rule0586']
410,[#6:1]=[#8:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#6:8]:[#6:9]:1-[#8:10]>>[#6:1]-[#8:2].[#8:10]=[#6:9]1-[#6:8]:[#6:7]-[#6:6]:[#6:5]-[#6:4]-1=[#8:3],['rule1151']
411,[#16:1].[#6:2]=[#7+:3]-[#8:4]>>[#7+0:3]=[#6:2]-[#16:1].[#8:4],['rule0260']
412,([#8:1].[#6:2]=[#6:3])>>[#6:2]-[#6:3]-[#8:1],['rule0093']
413,[#16:1].[#6:2].[#6:3]-[#6:4].[Co-2:5]>>[#6:3].[#6:2]-[#16+:1].[#6:4]-[Co-3:5],['rule0514']
414,[#8:1]-[#6:2]-[#6:3]-[#7:4]-[#8:5]>>[#6:3]=[#7:4].[#6:2]=[#8:1].[#8:5],['rule0222']
415,([#6:1].[#8:2]-[#8:3])>>([#8:2].[#6:1]-[#8:3]),['rule0590']
416,[#6:1]-[#8:2].[#6:3]=[#6:4]>>[#6:1]1-[#6:3]-[#6:4]-1.[#8:2],['rule0720']
417,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]=[#6:9]-[#8:10]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#6:9]-[#6:8]=[#8:7],['rule1109']
418,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:3]=[#6:2]-[#6:1]-[#8:7].[#6:6]-[#6:5]=[#6:4]),['rule0954']
419,[#6:1]-[#6:2]-[#8:3].[#8:4]-[#15:5]>>[#6:1]=[#6:2].[#8:4].[#8:3]-[#15:5],['rule0454']
420,[#6:1]-[#8:2]-[#6:3]=[#6:4].[#8:5]>>([#6:1]-[#8:5].[#6:4]-[#6:3]=[#8:2]),['rule0189']
421,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:3]-[#6:2]=[#8:4].[#7:1],['rule0341']
422,([#6:1]-[#6:2].[#6:3]-[#7:4]).[#6:5]-[#6:6]-[#8:7].[#8:8]=[#8:9]>>([#7:4].[#6:1]:[#6:2]).[#6:5]-[#8:8].[#6:3]=[#8:9].[#6:6]=[#8:7],['rule0982']
423,[#16:1].[#8:2]-[#15:3].[#8:4]-[#6:5]-[#6:6]-[#6:7]-[#8:8]>>[#6:6]-[#6:5]-[#16:1].[#6:7]=[#8:8].[#8:2].[#8:4]-[#15:3],['rule1047']
424,[#16:1].[#6:2]-[#8:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#7+:14]:[#6:15]:1>>[#6:10]1=[#6:15]-[#7+0:14]-[#6:13]=[#6:12]-[#6:11]-1.[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:3]=[#6:2]-[#16:1],['rule0179']
425,[#8:1]=[#6:2]-[#6:3]-[#15:4]-[#8:5]>>[#6:3]=[#6:2]-[#8:5]-[#15:4]-[#8:1],['rule0809']
426,[#6:1]1:[#6:2]:[#6:3]:[#7+:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:3]1=[#6:2]-[#6:1]:[#6:6]-[#6:5]-[#7+0:4]-1,['rule0525']
427,[#6:1]-[#7:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#8:4].[#7:2].[#8:3]-[#15:5],"['rule0049', 'rule0066', 'rule0385', 'rule0565']"
428,([#8:1]-[#6:2](-[#6:3]-[#8:4])-[#7:5]1:[#6:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:10]-[#15:11]-[#8:12]-[#15:13]).[#8:14]>>([#8:1]-[#15:13].[#6:3]1=[#7:8]-[#6:7]:[#6:6]-[#7:5]-[#6:2]-1).[#8:12]-[#15:11]-[#8:4].[#8:14]=[#6:9]-[#8:10],['rule1102']
429,[#6:1]=[#6:2]-[#7:3].[#8:4]>>[#6:1]-[#6:2]=[#8:4].[#7:3],['rule0641']
430,[#6:1]-[#6:2]-[#8:3].[#8:4]-[#6:5]-[#6:6]-[#6:7]-[#8:8].[#8:9]=[#8:10]>>([#8:4].[#6:5]=[#6:6]-[#6:7]=[#8:8]).[#6:1]-[#8:10].[#6:2]=[#8:3].[#8:9],['rule0500']
431,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#6:9]=[#8:10]>>[#6:7]-[#6:8]=[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule1044']
432,[#6:1]-[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#7:2].[#8:9],['rule0226']
433,[#6:1]1:[#6:2]:[#6:3]:[#8:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:1]1-[#6:2]:[#6:3]-[#8:4]-[#6:5]-[#6:6]-1.[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1,['rule0316']
434,([#6:1]=[#8:2].[#6:3]-[#7:4]).[#8:5]>>([#7:4].[#6:1]-[#8:2]).[#6:3]-[#8:5],['rule1184']
435,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2],['rule0002']
436,[#6:1]-[#8:2].[#8:3].[#8:4]-[#15:5]>>([#6:1]-[#8:3].[#8:2]-[#15:5]).[#8:4],['rule1216']
437,[#6:1].[#6:2]-[#16+:3].[#6:4]-[Co-3:5]>>[#16+0:3].[#6:2].[#6:1]-[#6:4].[Co-2:5],['rule0515']
438,[#6:1]-[#6:2]=[#8:3].[#6:4]-[#8:5].[#6:6]=[#8:7].[#7:8]>>[#6:4]-[#7:8]-[#6:2]=[#6:1]-[#6:6]-[#8:7].[#8:3].[#8:5],['rule0732']
439,[#6:1].[#6:2]=[#8:3]>>[#6:1]-[#6:2]-[#8:3],"['rule0023', 'rule0051', 'rule0255', 'rule0393']"
440,[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5]-[#6:6]-[#6:7]=[#6:8]-[#6:9].[#8:10].[#8:11]>>[#6:1].[#6:5]=[#6:4]-[#6:3]-[#6:2]-[#8:10].[#6:9]=[#6:8]-[#6:7]-[#6:6]-[#8:11],['rule1114']
441,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]-[#15:10]>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9].[#8:2]-[#15:10],['rule0571']
442,([#6:1]=[#8:2].[#6:3]=[#8:4]).[#6:5]=[#8:6].[#6:7]=[#8:8]>>([#6:1]=[#6:5].[#6:3]=[#6:7]).[#8:2]=[#8:4].[#8:6]=[#8:8],['rule0264']
443,[#6:1].[#8:2]-[#6:3]=[#6:4]-[#8:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#8:7].[#8:2]=[#6:3]-[#6:4]=[#8:5],['rule0469']
444,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8]=[#6:5]-[#6:4]=[#6:3]-[#6:2](=[#8:1])-[#6:7]-[#6:6]=[#8:9],['rule0307']
445,[#6:1]-[#6:2]-[#8:3]-[#6:4]=[#6:5]>>[#6:5]-[#6:4]=[#8:3].[#6:1]=[#6:2],['rule0457']
446,[#6:1]=[#7+:2].[#8:3]>>([#7+0:2].[#6:1]=[#8:3]),['rule0338']
447,[#6:1]-[#8:2].[#6:3]-[#8:4]>>[#6:1].[#6:3].[#8:2]=[#8:4],['rule0794']
448,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6].[#6:7]=[#6:8].[#6:9]=[#6:10]).[#8:11]>>[#6:10]-[#6:2]-[#6:1]-[#6:6]-[#6:5]-[#6:4]-[#6:3]-[#6:7]-[#6:8]-[#6:9]-[#8:11],['rule0918']
449,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]-[#6:6]-[#6:7]=[#6:8])>>[#6:3]=[#6:2]-[#6:1]-[#6:8]-[#6:7]-[#6:6]=[#6:5].[#8:4],['rule1200']
450,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7].[#8:8]-[#15:9]).[#8:10]>>([#8:8].[#6:7]=[#6:6]-[#6:5]-[#6:1]-[#6:2]-[#6:3]-[#6:4]).[#8:10]-[#15:9],['rule0853']
451,[#6:1]-[#6:2]-[#8:3]>>[#6:1]=[#6:2].[#8:3],"['rule0019', 'rule0461']"
452,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11](-[#8:12]):[#6:13]:[#6:14]:1>>[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:12]=[#6:11]1-[#6:10]=[#6:9]-[#6:8](=[#8:7])-[#6:14]=[#6:13]-1,['rule0859']
453,[#8:1]-[#6:2]-[#6:3]-[#8:4]>>([#6:2]=[#6:3].[#8:1]-[#8:4]),['rule0909']
454,[#6:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>([#6:2]=[#6:3].[#6:1]-[#8:5]).[#8:4],['rule0368']
455,[#6:1]-[#6:2]-[#16:3]=[#8:4]>>[#6:1]=[#6:2].[#8:4]-[#16:3],"['rule0282', 'rule0749']"
456,([#6:1]-[#6:2]=[#6:3].[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#8:8])>>[#6:1]=[#6:2]-[#6:3]=[#6:5]-[#6:6](-[#6:4])-[#6:7].[#8:8],['rule0747']
457,[#6:1]1:[#6:2]:[#6:3]2:[#16:4]:[#16:5]:[#6:6]:[#6:7]-2:[#7:8]:1.[#8:9]-[#8:10]>>[#16:5]-[#6:6]=[#6:7]1-[#7:8]-[#6:1]-[#6:2]=[#6:3]-1-[#16:4].[#8:10]=[#8:9],['rule0927']
458,([#6:1].[#6:2]-[#8:3]).[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1>>([#6:2].[#6:1]=[#8:3]).[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1,['rule0754']
459,[#6:1]1-[#6:2]-[#8:3]-1.[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:1]=[#6:2].[#8:10]=[#8:3],['rule0068']
460,([#6:1]-[#7:2].[#6:3]-[#8:4].[#7:5]-[#6:6]-[#16:7])>>([#16:7].[#6:3]-[#7:2].[#6:1]-[#8:4]).[#6:6]=[#7:5],['rule0992']
461,[#6:1]-[Co-3:2].[#8:3]>>[#6:1]-[#8:3].[Co-4:2],['rule1055']
462,[#7:1]-[#6:2]=[#7:3].[#8:4]>>[#7:1].[#7:3]-[#6:2]=[#8:4],['rule0159']
463,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#7:13].[#7:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:7]1=[#6:12]-[#7+0:11]-[#6:10]=[#6:9]-[#6:8]-1.[#7:13]=[#7:14],['rule0573']
464,([#7:1].[#6:2]-[#8:3])>>[#6:2]-[#7:1].[#8:3],['rule0106']
465,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]=[#6:8]>>[#6:7]-[#6:8].[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0309']
466,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#7+:13]:[#6:14]:1>>[#6:1]#[#7:2].[#6:11]1=[#6:12]-[#7+0:13]-[#6:14]=[#6:9]-[#6:10]-1.[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,['rule1214']
467,[#6:1]-[#7+:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#7+0:2].[#8:9],['rule0489']
468,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]1-[#6:10]=[#6:11]-[#6:12](-[#8:13])-[#6:14]=[#6:15]-1>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]-[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#6:14]:[#6:15]:1.[#8:13]=[#8:7],['rule0530']
469,[#16:1].[#6:2]-[#7+:3]>>[#6:2]-[#16+:1].[#7+0:3],['rule0120']
470,[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#8:7]),['rule0258']
471,[#6:1]-[#8:2].[#7:3].[#8:4]-[#15:5]>>[#6:1]-[#7:3].[#8:4].[#8:2]-[#15:5],"['rule0050', 'rule0067', 'rule0386', 'rule0566']"
472,[#8:1]-[#15:2].[#8:3]=[#6:4]-[#6:5]-[#6:6]-[#8:7]>>[#6:5]=[#6:4]-[#8:3]-[#15:2].[#6:6]=[#8:7].[#8:1],['rule0452']
473,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5],['rule0344']
474,[#8:1]-[#6:2]-[#8:3]>>([#8:1].[#6:2]=[#8:3]),['rule0064']
475,[#16:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>([#16:1].[#6:3]-[#16:2]).[#6:4]=[#8:5],['rule0328']
476,[#8:1]=[#6:2]-[#6:3]-[#6:4](=[#8:5])-[#6:6]-[#6:7]-[#16:8]>>[#16:8].[#8:5]-[#6:4]1:[#6:3]:[#6:2]:[#8:1]:[#6:7]:[#6:6]:1,['rule0891']
477,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]-[#8:6]).[#8:7]>>[#6:3]-[#6:4]=[#6:5]-[#6:1]-[#6:2]-[#8:7].[#8:6],['rule1195']
478,[#6:1]-[#6:2]1-[#6:3]-[#6:4]-1-[#6:5]-[#8:6]>>[#6:3]=[#6:2]-[#6:4]=[#6:5]-[#6:1].[#8:6],['rule0612']
479,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]=[#6:11]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6].[#6:7]=[#6:8].[#6:9]=[#6:10]-[#6:11]),['rule0640']
480,[#16:1].[#6:2]=[#6:3]-[#6:4]>>[#6:2]-[#6:3]-[#6:4]-[#16:1],['rule0625']
481,[#16:1]-[#16:2].[#6:3]=[#6:4].[#8:5]>>([#16:1].[#16:2]).[#6:3]1-[#6:4]-[#8:5]-1,['rule0998']
482,([#6:1]-[#8:2].[#8:3]-[#6:4]-[#8:5]).[#8:6]>>([#8:3].[#6:1]-[#8:5]-[#6:4]-[#8:6]).[#8:2],['rule1031']
483,[#6:1]-[#16+:2].[Se:3]>>[#16+0:2].[#6:1]-[Se+:3],['rule1111']
484,[#6:1]#[#7:2].[#8:3].[#8:4]>>[#7:2].[#8:3]=[#6:1]-[#8:4],['rule0243']
485,([#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5])>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5],['rule0510']
486,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]=[#8:8]>>[#6:7]-[#8:8].[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0497']
487,([#6:1]=[#6:2].[#6:3]=[#6:4]).[#8:5]>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5],['rule0866']
488,[#16:1].[#6:2]-[#6:3]-[#6:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:11]>>[#6:3]-[#6:2]-[#16:1].[#6:4]-[#8:11].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0694']
489,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]>>([#6:4]=[#6:5].[#6:1]-[#6:2]=[#6:3]),['rule0505']
490,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:2]-[#6:3]=[#8:4].[#7:1],['rule0389']
491,[#7:1]=[#6:2]-[#6:3](-[#8:4])-[#6:5]-[#8:6]>>[#6:5]=[#8:6].[#7:1]-[#6:2]-[#6:3]=[#8:4],['rule0637']
492,[#6:1]-[#16:2]=[#8:3].[#6:4]1:[#6:5]-[#7:6]-[#6:7]:[#6:8]-[#7:9]-1.[#8:10]=[#8:11]>>[#6:4]1:[#7:9]:[#6:8]:[#6:7]:[#7:6]:[#6:5]-1.[#6:1]=[#8:10].[#8:11].[#8:3]-[#16:2],['rule0426']
493,([#8:1].[#6:2]-[#8:3])>>[#6:2]-[#8:1].[#8:3],"['rule0032', 'rule0201']"
494,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8].[#6:9]=[#8:10]>>[#6:7]-[#6:8]-[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0606']
495,[#16:1].[#6:2]=[#8:3]>>[#6:2]=[#16:1].[#8:3],['rule1180']
496,[#6:1]-[#7:2].[#8:3]>>([#7:2].[#6:1]-[#8:3]),['rule0111']
497,([#6:1].[#7:2]).[#6:3]=[#8:4]>>[#6:1]-[#6:3]-[#7:2].[#8:4],['rule0342']
498,[#6:1]=[#8:2].[#7:3]-[#6:4]-[#6:5]=[#8:6]>>[#7:3]=[#6:4]-[#6:5](-[#8:6])-[#6:1]-[#8:2],['rule0636']
499,[#6:1]=[#7:2].[#8:3]>>([#7:2].[#6:1]=[#8:3]),['rule0186']
500,[#6:1]-[#7:2].[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:3]-[#7:2].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#8:4],['rule0789']
501,[#7:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5](-[#8:6]):[#6:7](-[#8:8]):[#6:9]:1>>([#7:1].[#8:6]=[#6:5]1-[#6:4]=[#6:3]-[#6:2]=[#6:9]-[#6:7]-1=[#8:8]),['rule1189']
502,[#16:1].[#8:2]=[#6:3]1-[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]-1=[#8:9]>>[#8:2]-[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7](-[#16:1]):[#6:8]:1-[#8:9],['rule0845']
503,([#6:1].[#6:2]-[#8:3])>>[#6:1]-[#6:2].[#8:3],"['rule0245', 'rule0416']"
504,([#8:1].[#6:2]-[#8:3]-[#6:4]-[#8:5]).[#8:6]>>([#6:2]-[#8:6].[#8:1]-[#6:4]-[#8:3]).[#8:5],['rule1032']
505,[#6:1]-[#16:2].[#8:3].[#8:4]=[#8:5]>>[#16:2].[#6:1]=[#8:3].[#8:4]-[#8:5],['rule0544']
506,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]-[#6:9]=[#8:10]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:10]-[#6:9]=[#6:8]-[#8:7],['rule1110']
507,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]>>[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1],['rule0508']
508,[#16:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>([#16:1].[#8:5]=[#6:4]-[#16:2]).[#6:3],['rule1132']
509,[#16:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#6:8]=[#8:9].[#8:10]>>[#6:8]-[#16:1].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#8:10]=[#8:9],['rule1205']
510,[#16:1].[#8:2].[#8:3]=[#8:4]>>[#8:3]-[#8:4].[#8:2]=[#16:1],['rule0536']
511,([#8:1].[#6:2]-[#6:3]-[#6:4](-[#8:5])-[#8:6])>>([#8:5].[#6:2]-[#8:1]).[#6:3]-[#6:4]=[#8:6],['rule0560']
512,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6]>>([#6:1].[#6:2]=[#6:3]-[#6:4]).[#8:5]=[#8:6],['rule0960']
513,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#8:7]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#8:7].[#8:2]=[#8:6],['rule0232']
514,[#16:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#16:1].[#16:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0202']
515,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]>>[#6:7]-[#6:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0027']
516,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7]),['rule0563']
517,[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2],"['rule0001', 'rule0006', 'rule0007', 'rule0008', 'rule0009', 'rule0096', 'rule0097', 'rule0104', 'rule0105']"
518,([#16:1].[#8:2]=[#6:3]-[#16:4]).[#6:5]>>[#16:1]-[#16:4].[#6:5]-[#6:3]-[#8:2],['rule1131']
519,[#6:1]-[#6:2]-[#6:3]-[#6:4](-[#6:5])-[#8:6].[#8:7]>>([#6:1]=[#6:2].[#6:4]=[#6:5].[#6:3]-[#8:7]).[#8:6],['rule1129']
520,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8].[#7:9]>>[#6:7]-[#7:9].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:8],"['rule0156', 'rule0166']"
521,[#6:1]-[#8:2]-[#6:3](-[#6:4]-[#8:5])-[#6:6]-[#16:7]>>([#6:1].[#6:6]-[#6:3](=[#8:2])-[#6:4]=[#8:5]).[#16:7],['rule1100']
522,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9].[#8:10]-[#16:11]>>[#6:7]-[#16:11]=[#8:10].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]=[#8:9],['rule0975']
523,[#6:1]-[#6:2]1-[#6:3]=[#6:4]-[#6:5]-[#7:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:3]1:[#6:1]:[#6:2]:[#7:6]:[#6:5]:[#6:4]:1.[#8:13].[#8:14],['rule0925']
524,([#6:1].[#6:2]-[#16+:3])>>[#16+0:3].[#6:1]-[#6:2],['rule1040']
525,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]-[#6:2]-[#6:6]=[#6:5]-[#6:4]=[#6:3].[#8:7],['rule0259']
526,([#6:1]-[#7:2].[#6:3]-[#8:4]).[#6:5]-[#8:6].[#7:7].[#7:8]>>([#6:1]-[#7:7].[#6:3]-[#7:8].[#6:5]-[#7:2]).[#8:4].[#8:6],['rule0993']
527,[#6:1]-[#6:2]-[#8:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#6:10]=[#8:11]>>[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:3]=[#6:2]-[#6:1]-[#6:10]-[#8:11],['rule0995']
528,([#6:1]=[#6:2].[#8:3]-[#8:4])>>[#8:3]-[#6:1]-[#6:2]-[#8:4],['rule0908']
529,([#8:1].[#6:2]-[#8:3].[#6:4]=[#8:5]).[#8:6]>>([#8:3].[#8:1]-[#6:4]-[#8:5]).[#6:2]-[#8:6],['rule0857']
530,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0108']
531,[#6:1]-[#6:2]-[#6:3]-[#16:4]>>[#16:4].[#6:1]=[#6:2]-[#6:3],['rule0626']
532,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:3]-[#6:2]=[#7:1].[#8:4],['rule0660']
533,([#6:1]=[#8:2].[#6:3]-[#6:4]=[#8:5]).[#8:6]>>[#6:3]=[#6:4]-[#8:2]-[#6:1]-[#8:6].[#8:5],['rule1147']
534,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7].[#8:8]=[#8:9]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7]-[#8:8].[#8:9],['rule0134']
