data,model,neg_multiple,sim_split,metric,mean,ci_lower,ci_upper,id
drfp,mfp,3,"(0.0, 0.2)",binary_precision,0.8298576461422238,0.8146510067114094,0.8472434815783737,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,3,"(0.0, 0.2)",binary_recall,0.684461587475263,0.6664761386318272,0.7049322124846945,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,3,"(0.0, 0.2)",accuracy,0.8859176132475708,0.8804536745586424,0.8931127685780759,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,3,"(0.0, 0.2)",roc_auc,0.9110016495126582,0.9032761038037986,0.9178746266799671,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.6, 1)",f1,0.8396030253319203,0.8291361295481201,0.852999405250786,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.6, 1)",binary_precision,0.7429743876287311,0.7275721152618216,0.7605427793546892,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.6, 1)",binary_recall,0.9629094581805709,0.9530357620320855,0.97060564514374,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.6, 1)",accuracy,0.9494114095985509,0.9467174766073045,0.9527127980682162,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.6, 1)",roc_auc,0.9793635252667607,0.976171027427521,0.9819930528746862,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.4, 0.6)",f1,0.8429284996997766,0.8341408490863129,0.849516444508838,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.4, 0.6)",binary_precision,0.795096267615468,0.7830647989381709,0.8061996390018547,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.4, 0.6)",binary_recall,0.9009788352434995,0.8920773168741412,0.9112454594048358,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.4, 0.6)",accuracy,0.9446677249440796,0.9412710152247636,0.9476369146403059,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.4, 0.6)",roc_auc,0.9673504233760666,0.9638599967435474,0.9699419214608804,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.2, 0.4)",f1,0.8562537042078727,0.8472505663337803,0.8645456308767505,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.2, 0.4)",binary_precision,0.8333622499251774,0.8232912268743332,0.841091024809778,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.2, 0.4)",binary_recall,0.8801043921148481,0.870412502356352,0.890785492081448,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.2, 0.4)",accuracy,0.9471021349577148,0.9440638121710332,0.9503370985865516,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.2, 0.4)",roc_auc,0.9724891370021507,0.9701525442836143,0.9755506049121186,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.0, 0.2)",f1,0.7135967458018637,0.6973860342675455,0.7216451647955429,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.0, 0.2)",binary_precision,0.7523952875428799,0.7299553082863196,0.7738324848075149,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.0, 0.2)",binary_recall,0.6785920459433836,0.6530786179460046,0.6993818705827918,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.0, 0.2)",accuracy,0.9095196706312901,0.9050777676120769,0.9129528819762122,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,5,"(0.0, 0.2)",roc_auc,0.9107640804707806,0.9043534138728028,0.9174231602228418,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.6, 1)",f1,0.7575287675846404,0.7456232917508615,0.7737119915231145,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.6, 1)",binary_precision,0.628086487292326,0.6110515756428695,0.6459570714495737,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.6, 1)",binary_recall,0.96508780411667,0.9547456940837352,0.9780727814428603,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.6, 1)",accuracy,0.9514789736279401,0.9471601033499644,0.954278777619387,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.6, 1)",roc_auc,0.9803285370691268,0.9779293218884874,0.9830010592453029,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.4, 0.6)",f1,0.7815836087252679,0.7699939004430629,0.7973988048830751,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.4, 0.6)",binary_precision,0.6886873002674085,0.6723416116675006,0.7038606197558088,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.4, 0.6)",binary_recall,0.8955122319883861,0.8850652551097518,0.9055264050966737,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.4, 0.6)",accuracy,0.9486225113517289,0.9455226161369193,0.9515848760041914,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.4, 0.6)",roc_auc,0.9662401375029754,0.9624906393172016,0.9703632145307802,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.2, 0.4)",f1,0.8004467103238415,0.7930943476143671,0.8073712229552991,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.2, 0.4)",binary_precision,0.73703199437899,0.7308543614873484,0.7428568777567996,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.2, 0.4)",binary_recall,0.8775120424912606,0.8674046166504822,0.8885619753394285,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.2, 0.4)",accuracy,0.951875247453479,0.950100781053162,0.9542499010186084,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.2, 0.4)",roc_auc,0.9712058303056639,0.9686234438018341,0.9739956519235327,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.0, 0.2)",f1,0.6493868217504154,0.6312760500868735,0.6683381362876742,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.0, 0.2)",binary_precision,0.6285199884838545,0.6137001139795369,0.6446207919825472,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.0, 0.2)",binary_recall,0.6780823714500028,0.6586405134541461,0.6958153973509934,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.0, 0.2)",accuracy,0.9271493337756398,0.9240766849118152,0.9302814175927462,7b5a4bf57d774096826902e065bda1d2
drfp,mfp,10,"(0.0, 0.2)",roc_auc,0.9106801644075292,0.9043930127292331,0.9191740990036541,7b5a4bf57d774096826902e065bda1d2
drfp,cgr,1,"(0.6, 1)",f1,0.9595906098258338,0.9524125737664509,0.9672449194888869,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.6, 1)",binary_precision,0.934064291799403,0.9196014818574526,0.9492040555753865,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.6, 1)",binary_recall,0.9926214277919814,0.9874167183696845,0.9966707194039889,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.6, 1)",accuracy,0.9644004014049171,0.9570622177621676,0.97068489713999,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.6, 1)",roc_auc,0.9921518364179202,0.989165248314975,0.994399851036491,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.4, 0.6)",f1,0.9490035832385907,0.9453632492128214,0.9536903928530689,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.4, 0.6)",binary_precision,0.9308962252998926,0.9226848053500999,0.9389143463434146,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.4, 0.6)",binary_recall,0.9681525184037614,0.9624911913936323,0.9742132867132867,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.4, 0.6)",accuracy,0.9484571925249892,0.9436060408518036,0.9544111255975662,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.4, 0.6)",roc_auc,0.9859116433339592,0.9832051971059463,0.988147447093636,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.2, 0.4)",f1,0.9559760163963705,0.9501411862276592,0.9608562862130673,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.2, 0.4)",binary_precision,0.9533523777107392,0.9467801210966662,0.9603974848416797,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.2, 0.4)",binary_recall,0.9598556539665027,0.9525631544674067,0.9649854260208685,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.2, 0.4)",accuracy,0.954473144030106,0.9506927813889839,0.9593397194663017,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.2, 0.4)",roc_auc,0.9889625713999106,0.9871135857758122,0.9908971222536591,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.0, 0.2)",f1,0.8765216027752348,0.8672690616704958,0.885924563359346,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.0, 0.2)",binary_precision,0.9287233849895096,0.9202009465984605,0.9387567763639089,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.0, 0.2)",binary_recall,0.833244705463391,0.8162162110458261,0.8455342713682421,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.0, 0.2)",accuracy,0.8844074276351719,0.8733274167121792,0.895296286182414,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,1,"(0.0, 0.2)",roc_auc,0.9404329966157684,0.9340776514097509,0.9494296593127599,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.6, 1)",f1,0.9132653466155182,0.9026940796555436,0.9228084371999197,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.6, 1)",binary_precision,0.8477002690451574,0.8229659346113929,0.864581327235751,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.6, 1)",binary_recall,0.984618851902505,0.9733487995286493,0.9940442636254293,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.6, 1)",accuracy,0.9597939337809678,0.9562282935864783,0.9652407964806669,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.6, 1)",roc_auc,0.9921429309549374,0.9900195658970583,0.9935738758637164,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.4, 0.6)",f1,0.9065780951136295,0.8991467135854014,0.9145599344797093,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.4, 0.6)",binary_precision,0.8731680010498308,0.8591808136821113,0.8849084206060951,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.4, 0.6)",binary_recall,0.9417345746018553,0.9323475520824056,0.9496341725006087,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.4, 0.6)",accuracy,0.9520797227036395,0.9482750216637782,0.9555702989601387,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.4, 0.6)",roc_auc,0.9875575675163881,0.9856789259951977,0.9894280577301579,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.2, 0.4)",f1,0.9168965896998309,0.9117341455136853,0.9200543523453933,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.2, 0.4)",binary_precision,0.891934683006095,0.883370058844229,0.9032282722759785,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.2, 0.4)",binary_recall,0.9446961069104919,0.9379707729208472,0.9503608506175573,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.2, 0.4)",accuracy,0.9550658472344165,0.9512664618086041,0.9592098331870061,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.2, 0.4)",roc_auc,0.988205541421382,0.9870849534162894,0.9900546596316452,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.0, 0.2)",f1,0.8179910294660931,0.8032224034220721,0.833063872630365,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.0, 0.2)",binary_precision,0.8412169272059528,0.8270051064390666,0.8607408405189663,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.0, 0.2)",binary_recall,0.792282717777933,0.7799370237771731,0.8043108104438296,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.0, 0.2)",accuracy,0.9098398795675381,0.9037600930614479,0.9152935541261804,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,3,"(0.0, 0.2)",roc_auc,0.9362928633724292,0.9306391363110588,0.9421646110001016,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.6, 1)",f1,0.8784289746794729,0.8679137006197578,0.8878528070634022,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.6, 1)",binary_precision,0.8058009061760523,0.7907981716986412,0.8208954223842195,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.6, 1)",binary_recall,0.9739548698197028,0.9628174583783745,0.9814482921083628,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.6, 1)",accuracy,0.964790220344099,0.9596362813160277,0.9689895864775129,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.6, 1)",roc_auc,0.9929411666981525,0.9910177778993277,0.9948511076151857,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.4, 0.6)",f1,0.8721567748052916,0.8627975945112845,0.880120495755364,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.4, 0.6)",binary_precision,0.840472830295889,0.8266365558496923,0.8512128681999805,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.4, 0.6)",binary_recall,0.9071453734563304,0.8924665146077677,0.9183981477379326,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.4, 0.6)",accuracy,0.9554838011400534,0.9518147052456887,0.9598131178295692,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.4, 0.6)",roc_auc,0.9877508392490894,0.9862283994996781,0.9891974310846959,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.2, 0.4)",f1,0.9004537691798585,0.8952602849788781,0.9063601650442279,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.2, 0.4)",binary_precision,0.8668863583729556,0.8554770546290313,0.8741153018102843,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.2, 0.4)",binary_recall,0.9360624156009679,0.9292186308918363,0.9416892317545914,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.2, 0.4)",accuracy,0.9630729197468803,0.9606895735998581,0.9654976639659353,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.2, 0.4)",roc_auc,0.9880407221703132,0.9863511386653513,0.9896676730401978,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.0, 0.2)",f1,0.7829247696146937,0.7725124668848371,0.7958259226975106,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.0, 0.2)",binary_precision,0.7876986106116148,0.7764520050134878,0.8069374749360309,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.0, 0.2)",binary_recall,0.7678995083318192,0.7513437108063277,0.7820394106336465,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.0, 0.2)",accuracy,0.92644098810613,0.9224885635864593,0.9296043000914913,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,5,"(0.0, 0.2)",roc_auc,0.9358121811863356,0.9304194389592116,0.9410007667319911,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.6, 1)",f1,0.8380367041941792,0.8217856729712534,0.8495872053005333,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.6, 1)",binary_precision,0.7410430866675966,0.7264406723280603,0.7621117204587969,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.6, 1)",binary_recall,0.9692143661784325,0.9614737243524556,0.9764654010779962,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.6, 1)",accuracy,0.9704561653599433,0.9681887027797577,0.9728483606557378,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.6, 1)",roc_auc,0.993133112871971,0.9919314375807142,0.994570193521767,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.4, 0.6)",f1,0.8257456807545885,0.818235229125638,0.8298360286015256,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.4, 0.6)",binary_precision,0.7786970545944906,0.7647799317664722,0.7920666232172009,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.4, 0.6)",binary_recall,0.8743042263010287,0.8604468156862507,0.8856168941183403,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.4, 0.6)",accuracy,0.9620633950401676,0.9604184858539992,0.9633939486552567,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.4, 0.6)",roc_auc,0.9877875274756021,0.9861561033609733,0.9888769712865763,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.2, 0.4)",f1,0.8648584258792219,0.8578159582204006,0.8700507325393216,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.2, 0.4)",binary_precision,0.8122253312790072,0.8008958975442434,0.8212304574802106,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.2, 0.4)",binary_recall,0.9204413112830648,0.9133856305332734,0.9266126451371535,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.2, 0.4)",accuracy,0.9677032717849043,0.9658163265306122,0.9696568045207501,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.2, 0.4)",roc_auc,0.9881185512208243,0.9864379128678702,0.9891506392211629,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.0, 0.2)",f1,0.7238671401760332,0.7111674897511842,0.7385202191886808,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.0, 0.2)",binary_precision,0.7079406507307187,0.6960420370890261,0.7313978657978154,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.0, 0.2)",binary_recall,0.7383942271285445,0.727952301347765,0.7530346272432603,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.0, 0.2)",accuracy,0.943545087632001,0.9408014043235473,0.9453281362304418,3997ceef2ee34887ae426f0296a7a011
drfp,cgr,10,"(0.0, 0.2)",roc_auc,0.9346971917070779,0.9288105309260394,0.9406447998115525,3997ceef2ee34887ae426f0296a7a011
drfp,clipzyme,1,"(0.6, 1)",f1,0.958848394648592,0.9483287261291876,0.9650125859774575,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.6, 1)",binary_precision,0.9416148493580941,0.9282796274435263,0.9561532142997395,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.6, 1)",binary_recall,0.979205737445511,0.972092800707591,0.9851351457556963,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.6, 1)",accuracy,0.9646011038635223,0.9595459106874059,0.9709734069242348,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.6, 1)",roc_auc,0.9897949115579007,0.9855793409248643,0.9926643461758451,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.4, 0.6)",f1,0.9473644322271035,0.9406060402439375,0.9521686558890566,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.4, 0.6)",binary_precision,0.9354727544251382,0.929426489451119,0.9439609256542587,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.4, 0.6)",binary_recall,0.9595037752874951,0.9494717446717329,0.9693490145036062,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.4, 0.6)",accuracy,0.9475662755323772,0.9412320730117341,0.9517709691438505,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.4, 0.6)",roc_auc,0.9802008058663094,0.9782491963026738,0.9823265876634101,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.2, 0.4)",f1,0.9351215385332436,0.930577940939201,0.9398922787488574,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.2, 0.4)",binary_precision,0.9366132952444893,0.9271434205841006,0.9439499148927163,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.2, 0.4)",binary_recall,0.931230208889186,0.9232698388046194,0.9378256806934879,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.2, 0.4)",accuracy,0.93255217242559,0.9285280533698256,0.937085186452275,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.2, 0.4)",roc_auc,0.9807496397721526,0.9788624263989207,0.9829883668324026,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.0, 0.2)",f1,0.8726176131445559,0.861367934704959,0.8827894436477509,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.0, 0.2)",binary_precision,0.8903646592602833,0.880418262581038,0.9017373472404389,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.0, 0.2)",binary_recall,0.8511239835734319,0.8359329019427418,0.861317978407135,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.0, 0.2)",accuracy,0.8736892408519935,0.8627184598580011,0.8840660841070453,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,1,"(0.0, 0.2)",roc_auc,0.944287667607272,0.9385903702152458,0.9508262486812347,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.6, 1)",f1,0.9245494152848662,0.9140512767222617,0.9348499591264802,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.6, 1)",binary_precision,0.8795285465862948,0.8583508991344511,0.9016098128791297,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.6, 1)",binary_recall,0.9708260700260597,0.9624199734100362,0.9829550852257157,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.6, 1)",accuracy,0.9667978698772861,0.9621034961796712,0.972551516554758,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.6, 1)",roc_auc,0.9883873202009907,0.9868870925946619,0.990920479826683,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.4, 0.6)",f1,0.8850162619801095,0.8810736611318567,0.8918509995579259,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.4, 0.6)",binary_precision,0.8934949208019285,0.881359386296331,0.9069362742824814,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.4, 0.6)",binary_recall,0.8783988625097802,0.8676954780970325,0.8873886432466881,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.4, 0.6)",accuracy,0.9439991334488733,0.9403135831889081,0.9483535528596188,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.4, 0.6)",roc_auc,0.9815123009647362,0.9792598793455848,0.983624544399166,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.2, 0.4)",f1,0.8862225189034201,0.8803819538063542,0.8930029725427333,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.2, 0.4)",binary_precision,0.8924632011608894,0.8848578905060674,0.9033159210580586,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.2, 0.4)",binary_recall,0.8802559450471922,0.8690768410203185,0.8921046951429343,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.2, 0.4)",accuracy,0.9393371378402107,0.9362840210711151,0.9420171202809482,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.2, 0.4)",roc_auc,0.9791974280805702,0.9768094735136499,0.9812758881278353,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.0, 0.2)",f1,0.7717075797487776,0.7545847045516916,0.7900114925763917,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.0, 0.2)",binary_precision,0.800946422082801,0.780737351611431,0.818978978978979,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.0, 0.2)",binary_recall,0.749736578991419,0.732958783642258,0.772344105464466,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.0, 0.2)",accuracy,0.8903106610099905,0.8842240317503763,0.8957164362939647,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,3,"(0.0, 0.2)",roc_auc,0.9447625253087925,0.9388652166210166,0.9499166844936269,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.6, 1)",f1,0.8834295308812659,0.8659590362265325,0.8959029353831099,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.6, 1)",binary_precision,0.8186156939075506,0.7997130760737945,0.8338655696614693,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.6, 1)",binary_recall,0.9647889484214497,0.9534920242024202,0.9768530991868869,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.6, 1)",accuracy,0.9660730455780259,0.9622396619378206,0.9694574403863567,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.6, 1)",roc_auc,0.9874903966944185,0.9852191199898178,0.9900148808682996,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.4, 0.6)",f1,0.8525993787421369,0.8460284959052078,0.8618956369578309,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.4, 0.6)",binary_precision,0.8368394512631834,0.8211302662639324,0.8464194098033577,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.4, 0.6)",binary_recall,0.866919428528259,0.855258771727966,0.8807729150085433,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.4, 0.6)",accuracy,0.950667436322967,0.9476495418139838,0.9540208528753878,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.4, 0.6)",roc_auc,0.9821922600926923,0.9806457816902588,0.983532302871898,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.2, 0.4)",f1,0.853409280260147,0.8474027216070298,0.8610927549848627,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.2, 0.4)",binary_precision,0.8359636015650826,0.8263749879787727,0.8417705193443132,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
drfp,clipzyme,5,"(0.2, 0.4)",binary_recall,0.8771734098757215,0.8670093931579723,0.8905667668587014,clipzyme/sprhea_v3_folded_pt_ns_drfp_outer_fold
